Address line 1,Address line 2,Full Address,Latitude,Longitude,Number_of_Parks_Nearby,Distance_to_Nearest_Parks_miles,Number_of_Malls_Nearby,Distance_to_Nearest_Malls_miles,Number_of_Metros_Nearby,Distance_to_Nearest_Metros_miles,Number_of_Clubs_Nearby,Distance_to_Nearest_Clubs_miles,Number_of_Restaurants_Nearby,Distance_to_Nearest_Restaurants_miles,Number_of_Schools_Nearby,Distance_to_Nearest_Schools_miles,Number_of_Colleges_Nearby,Distance_to_Nearest_Colleges_miles,Number_of_Universities_Nearby,Distance_to_Nearest_Universities_miles,Number_of_Buses_Nearby,Distance_to_Nearest_Buses_miles,Number_of_Trains_Nearby,Distance_to_Nearest_Trains_miles,Number_of_Airports_Nearby,Distance_to_Nearest_Airports_miles,Number_of_Museums_Nearby,Distance_to_Nearest_Museums_miles,Number_of_Libraries_Nearby,Distance_to_Nearest_Libraries_miles,Number_of_Grocery_stores_Nearby,Distance_to_Nearest_Grocery_stores_miles,borough
94-30 59 Ave Unit 4H,"Elmhurst, NY 11373","94-30 59 Ave Unit 4H Elmhurst, NY 11373 ",40.7348199,-73.86684,13,1.9622033875649905,2,2.2791863479704166,35,0.1846398356378816,8,1.4396424439716689,901,0.1097384156587804,46,0.6172136709742071,1,2.3212708192603086,0,inf,1374,0.0098448361416392,40,0.1846398356378816,0,inf,1,2.623694572964581,3,1.690719071782279,135,0.2490763879632515,Not Found
,,  ,,,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,Not Found
250 Mercer St Apt B907,"New York, NY 10012","250 Mercer St Apt B907 New York, NY 10012 ",40.7282326,-73.9953422,21,0.5869454232970152,3,1.0773762427494242,140,0.1614941127987154,41,0.2349946370233967,3206,0.0582540470212924,185,0.0454123035161897,14,0.2959595489506449,21,0.0339035988492556,1426,0.0542848759184174,155,0.1614941127987154,1,1.2710879595443825,45,0.1734187874703884,22,0.2131409445267017,199,0.1817965930342804,Not Found
150 Central Park S # 609/610,"New York, NY 10019","150 Central Park S # 609/610 New York, NY 10019 ",40.7661258,-73.9779145,15,0.6922468855587722,3,0.301949608183676,111,0.1506031592863734,33,0.2906453258680701,2823,0.0185920931907652,171,0.2052926636491021,12,0.3288336741929647,21,0.3878330897053875,1549,0.0247006049223084,118,0.1506031592863734,1,2.1533134677786494,34,0.447369533094515,25,0.3408692372256542,193,0.1040054591119052,Not Found
18 W 70th St Apt 9H,"New York, NY 10023","18 W 70th St Apt 9H New York, NY 10023 ",40.7749836,-73.9774438,15,0.3930841394016249,3,0.5348273221725502,102,0.1147044917656488,20,0.5141089000981133,2343,0.1127431008472827,184,0.2015109034103545,11,0.6197265182878438,14,0.307115275070365,1477,0.0197318387307095,111,0.1147044917656488,1,2.7587127605192907,30,0.249171643856504,22,0.1070159608247492,178,0.2386190463000604,Not Found
151-15 84th St Unit 6M,"Howard Beach, NY 11414","151-15 84th St Unit 6M Howard Beach, NY 11414 ",40.6672403,-73.8500973,20,0.6952981786908857,1,0.448511780473219,42,0.8158303134039053,6,1.9660344266961185,175,0.0973684405660647,33,0.9104934493561349,0,inf,0,inf,961,0.2783762548843181,48,0.8158303134039053,0,inf,0,inf,3,1.8862401789526264,33,0.0625740639468456,Not Found
42-42 Colden St Unit B23,"Flushing, NY 11355","42-42 Colden St Unit B23 Flushing, NY 11355 ",40.7545099,-73.82713,13,0.449479939496594,2,0.2223203306419931,15,0.3826476125329361,2,0.5791985425813927,563,0.0455908113730798,30,0.2697905974707061,1,2.7451229420199548,0,inf,1192,0.0357218647351784,22,0.3114941711254647,1,2.86884066203842,1,1.3617935672210786,4,1.0035530612806869,93,0.0212686649073766,Not Found
86-29 155th Ave Unit 3J,"Howard Beach, NY 11414","86-29 155th Ave Unit 3J Howard Beach, NY 11414 ",40.6649999,-73.84857,18,0.8620100811492689,1,0.6129898564993268,40,0.7944164622769054,5,2.0244828174061182,147,0.200575130424879,30,0.7972967713585833,0,inf,0,inf,909,0.1258734065953004,44,0.7944164622769054,0,inf,0,inf,3,1.960984442518683,27,0.1748869554715536,Not Found
160 E 38th St Apt 18C,"New York, NY 10016","160 E 38th St Apt 18C New York, NY 10016 ",40.7485444,-73.9773641,17,0.9198445466811934,3,0.4565823148800463,130,0.2122214421856697,41,0.6485119946941633,3416,0.0413047338695024,179,0.2632750006704404,13,0.1641529000821441,21,0.3266035133457585,1588,0.071450738256636,137,0.2122214421856697,1,0.9532444863087032,45,0.1430002794236849,26,0.292193805739216,214,0.0512403541912662,Not Found
160 E 38th St Apt 7G,"New York, NY 10016","160 E 38th St Apt 7G New York, NY 10016 ",40.7485444,-73.9773641,17,0.9198445466811934,3,0.4565823148800463,130,0.2122214421856697,41,0.6485119946941633,3416,0.0413047338695024,179,0.2632750006704404,13,0.1641529000821441,21,0.3266035133457585,1588,0.071450738256636,137,0.2122214421856697,1,0.9532444863087032,45,0.1430002794236849,26,0.292193805739216,214,0.0512403541912662,Not Found
2315 Healy Ave,"Far Rockaway, NY 11691","2315 Healy Ave Far Rockaway, NY 11691 ",40.6050885,-73.7595762,3,1.405847271907661,0,inf,8,0.2757665809063929,0,inf,53,0.364318517261947,10,0.3084205940811876,0,inf,0,inf,157,0.3213153487618421,16,0.2757665809063929,0,inf,1,1.3662080598501365,1,2.312354875982402,6,0.6371137871373092,Not Found
1 Central Park S # 506,"New York, NY 10019","1 Central Park S # 506 New York, NY 10019 ",40.7691094,-73.98162,15,0.4306338588296594,3,0.0800342233868508,105,0.0525760184044662,27,0.0564710483415886,2688,0.0099368962540789,171,0.1415023379997118,13,0.3408813742182008,21,0.1053230961849841,1499,0.0313620994085361,113,0.0525760184044662,1,2.387311819492251,30,0.2843087987859947,25,0.0579621180009493,185,0.0740424139887225,Not Found
330 E 38th St Apt 48K,"New York, NY 10016","330 E 38th St Apt 48K New York, NY 10016 ",40.7463283,-73.972718,18,1.009381531548533,3,0.6924771234114309,134,0.3954998957123061,42,0.841828639417268,3461,0.0820633489173566,193,0.2746994779230373,13,0.3461097905449575,21,0.3356321927581057,1597,0.1068672025617512,141,0.3954998957123061,1,0.7711566302755501,45,0.3902662226964524,26,0.5157530079163044,223,0.1554057837012651,Not Found
108 Leonard St Apt 8B,"New York, NY 10013","108 Leonard St Apt 8B New York, NY 10013 ",40.7163709,-74.003384,19,0.32251947592773,2,1.7737901297023408,126,0.2072107294616136,36,0.6497856605305782,2857,0.1373230468699342,167,0.2435136087919718,11,0.1657035742035712,20,0.9386240184029162,1277,0.0735870860388095,141,0.2072107294616136,1,2.059234376160564,43,0.0746915574128451,17,0.3103376606403824,181,0.0749651430137008,Not Found
432 Park Ave Unit Penthouse,"New York, NY 10022","432 Park Ave Unit Penthouse New York, NY 10022 ",40.7617561,-73.9719035,15,0.941861906236482,3,0.734120490911668,119,0.2157225021773171,40,0.0806456603887103,3086,0.0360922208196887,174,0.1414374912759923,12,0.5536904860575302,21,0.8241239254790808,1585,0.0196418319478603,126,0.2157225021773171,1,1.8364033538971056,34,0.1883822593936604,25,0.1477823424606042,209,0.2453539099120335,Not Found
1117 30th Dr,"Astoria, NY 11102","1117 30th Dr Astoria, NY 11102 ",40.77033,-73.933656,16,1.2390374290054234,1,2.583121624343064,94,0.681213317048889,22,1.0788069731062022,2061,0.1315200755767759,171,0.5516739551151564,7,1.6113124485724946,6,1.179695908701028,1572,0.0641197688616531,99,0.681213317048889,0,inf,18,1.098916857568874,19,0.6823324808775663,191,0.272844155234023,Not Found
111 W 56th St Apt 41J,"New York, NY 10019","111 W 56th St Apt 41J New York, NY 10019 ",40.764066,-73.9783129,16,0.6903144894914682,3,0.3816990706736757,113,0.0457345069702391,35,0.3776035304706413,2915,0.0028964793891369,173,0.0796209739162436,12,0.2881838083882604,21,0.4867951979604644,1547,0.0527807132063395,120,0.0457345069702391,1,2.015161851577136,34,0.4435743768927999,25,0.2310380346392576,196,0.06106793917424,Not Found
2211 3rd Ave Unit 1,"New York, NY 10035","2211 3rd Ave Unit 1 New York, NY 10035 ",40.800769,-73.937393,31,0.6079054909315895,0,inf,75,0.2470613218343332,9,0.3217548968717602,1148,0.0983570006102058,231,0.1076007197940093,5,1.2264736521187791,3,1.3533351813700836,1280,0.0839960030492416,78,0.2470613218343332,0,inf,21,0.6966881466787087,14,1.4898803310894198,136,0.2283380972028883,Not Found
118-29 205th St,"Saint Albans, NY 11412","118-29 205th St Saint Albans, NY 11412 ",40.6940714,-73.746401,17,0.6890019316146674,0,inf,3,2.345899520016469,4,1.1135288507532146,151,0.1382638435908563,29,0.2853327384445554,0,inf,0,inf,1064,0.0647850614810013,13,1.0250375860478929,0,inf,0,inf,2,0.3592887040080081,50,0.2587750373453145,Not Found
27110 Grand Central Pkwy Apt 18E,"Floral Park, NY 11005","27110 Grand Central Pkwy Apt 18E Floral Park, NY 11005 ",40.7250575,-73.7586039,16,1.233992231849906,0,inf,6,1.576595954810239,2,2.709113686491743,258,0.2579004815576456,22,0.8773700768190704,0,inf,0,inf,1180,0.1654673388610043,17,1.1110095346631792,0,inf,0,inf,2,2.314540319026608,64,0.2793204466174336,Not Found
3686 Broadway,"New York, NY 10031","3686 Broadway New York, NY 10031 ",40.8309376,-73.9467509,34,0.3453865134517139,0,inf,68,0.2364372253051895,4,1.521130397363832,556,0.1317717672813465,206,0.2189408503707138,4,0.1686788564606943,1,0.9354250197087736,1003,0.0543549209060079,74,0.2364372253051895,0,inf,13,0.1290309986726251,10,0.6472534019612266,99,0.3376169704775856,Not Found
48 E 132nd St Apt 5E,"New York, NY 10037","48 E 132nd St Apt 5E New York, NY 10037 ",40.809643,-73.936802,31,0.2319732249460296,0,inf,73,0.3666692632689725,5,0.8008649173823351,919,0.3077444445324359,214,0.094893077544764,4,0.8161243715660025,1,0.9060087845921008,1194,0.052367975415906,76,0.323500355104511,0,inf,18,0.3303489144098411,9,1.0885646830357196,121,0.3198107803618631,Not Found
207-16 28th Ave,"Bayside, NY 11360","207-16 28th Ave Bayside, NY 11360 ",40.7735337,-73.7831962,12,0.698250984776044,2,2.670032728285724,1,2.632957352481053,1,2.642893720340391,253,0.4043757371647157,22,0.6405301040235661,0,inf,0,inf,712,0.1574996956931205,9,0.9012957676123,0,inf,1,2.2210008731823327,5,0.550566237870889,37,0.5320226057958802,Not Found
118-11 84th Ave Unit 601,"Kew Gardens, NY 11415","118-11 84th Ave Unit 601 Kew Gardens, NY 11415 ",40.7041499,-73.83371,23,0.1746785493929533,1,2.5597179467260207,35,0.3777428489436229,6,0.7093547734021973,440,0.1769520902235463,42,0.2607089806706815,1,0.7495595170342837,0,inf,1450,0.0500561402456219,41,0.3777428489436229,0,inf,1,2.3924102719972247,4,2.2127772869938203,83,0.2509377004182758,Not Found
26910 Grand Central Pkwy Apt 7C,"Floral Park, NY 11005","26910 Grand Central Pkwy Apt 7C Floral Park, NY 11005 ",40.7566899,-73.72075,11,1.0083824227003937,0,inf,0,inf,1,1.4669609355245223,152,0.6221399675628604,18,0.6655231678137712,0,inf,0,inf,475,0.0959267502998764,11,1.6350833758112755,0,inf,0,inf,3,1.3486489560323145,21,0.8350001483606757,Not Found
430 E 58th St Ph 80,"New York, NY 10022","430 E 58th St Ph 80 New York, NY 10022 ",40.7582785,-73.9612457,15,0.3435155590359351,3,1.3305616289748508,120,0.4232481519361674,44,0.6140491096823567,3180,0.0538996566767596,179,0.1922123712308692,12,0.6296031516911591,21,0.5567563324851634,1613,0.0701476704675023,125,0.4232481519361674,1,1.7089006204681825,35,0.5379749269182124,24,0.485100474679328,221,0.0953436606897218,Not Found
61-25 255th St Unit 979,"Little Neck, NY 11362","61-25 255th St Unit 979 Little Neck, NY 11362 ",40.7581699,-73.72413,12,1.135539388653503,0,inf,0,inf,1,1.6362010060527965,152,0.4650322904983832,17,0.8623363104453309,0,inf,0,inf,484,0.0809980225118512,11,1.4430217450836345,0,inf,0,inf,3,1.5523452446840194,21,0.7410669473484541,Not Found
100 W 57th St Apt 11J,"New York, NY 10019","100 W 57th St Apt 11J New York, NY 10019 ",40.7614835,-73.97081,15,0.8827451368863277,3,0.7909523460353433,119,0.1753632452685916,40,0.0965148108238981,3103,0.0577470333708607,174,0.1040587023989242,12,0.5264288852452086,21,0.8640570830560274,1586,0.0260466974546605,126,0.1753632452685916,1,1.820157102638967,34,0.1806895978449662,25,0.0959965252241751,211,0.2440307211423991,Not Found
6451 59th Ave,"Maspeth, NY 11378","6451 59th Ave Maspeth, NY 11378 ",40.7204422,-73.8993415,11,2.189932212854006,0,inf,79,0.8016893684606726,30,0.5865922647804187,1236,0.1804934272794425,92,0.4129721558251639,1,2.616708620633251,0,inf,1604,0.1728983861129772,83,0.8016893684606726,0,inf,4,1.2692933600930998,3,1.1046235886532532,153,0.2832779392653403,Not Found
2132 2nd Ave Unit 7B,"New York, NY 10029","2132 2nd Ave Unit 7B New York, NY 10029 ",40.792914,-73.9404066,26,0.3817615690409937,1,2.795015407783816,83,0.2436695574641975,12,0.4479399997347043,1452,0.0116321259865402,228,0.0357208307484572,7,1.573469123540301,4,1.7884524850542218,1375,0.0281632235364781,86,0.2436695574641975,0,inf,21,0.5245243182921043,20,1.4395206031091172,157,0.1036631246484509,Not Found
243-30 132nd Ave,"Rosedale, NY 11422","243-30 132nd Ave Rosedale, NY 11422 ",40.6752694,-73.7284181,11,0.5197520723328797,0,inf,0,inf,4,0.8004043731686613,135,0.1150981976130308,25,0.5971681299823999,0,inf,0,inf,747,0.06921507726181,13,0.7540295489819078,0,inf,0,inf,1,1.4695223810069,21,0.3774912612454024,Not Found
33-71 Prince St Unit A,"Flushing, NY 11354","33-71 Prince St Unit A Flushing, NY 11354 ",40.765949,-73.833088,13,0.2241185937304981,2,0.6021614123083706,12,0.4664356782953883,2,0.2699763044433145,434,0.1008828708084875,24,0.2569688971989815,0,inf,0,inf,1012,0.1257161226738516,17,0.4664356782953883,1,2.1251948908101537,1,2.210560130929156,4,0.3914297166720777,80,0.2116439945684995,Not Found
2132 2nd Ave Unit 7B,"New York, NY 10029","2132 2nd Ave Unit 7B New York, NY 10029 ",40.792914,-73.9404066,26,0.3817615690409937,1,2.795015407783816,83,0.2436695574641975,12,0.4479399997347043,1452,0.0116321259865402,228,0.0357208307484572,7,1.573469123540301,4,1.7884524850542218,1375,0.0281632235364781,86,0.2436695574641975,0,inf,21,0.5245243182921043,20,1.4395206031091172,157,0.1036631246484509,Not Found
243-30 132nd Ave,"Rosedale, NY 11422","243-30 132nd Ave Rosedale, NY 11422 ",40.6752694,-73.7284181,11,0.5197520723328797,0,inf,0,inf,4,0.8004043731686613,135,0.1150981976130308,25,0.5971681299823999,0,inf,0,inf,747,0.06921507726181,13,0.7540295489819078,0,inf,0,inf,1,1.4695223810069,21,0.3774912612454024,Not Found
27-41 168 St,"Flushing, NY 11358","27-41 168 St Flushing, NY 11358 ",40.770966,-73.7965391,16,0.9150131678926512,2,1.9650528899640745,2,1.9186593847997453,1,1.922128508442821,257,0.1666300517208846,21,0.5277431516777841,0,inf,0,inf,787,0.1181328678632365,10,0.6955852394645414,0,inf,2,2.3770930638803294,5,0.2029517365864701,44,0.8545145157648923,Not Found
100 W 57th St Apt 18G,"New York, NY 10019","100 W 57th St Apt 18G New York, NY 10019 ",40.7614835,-73.97081,15,0.8827451368863277,3,0.7909523460353433,119,0.1753632452685916,40,0.0965148108238981,3103,0.0577470333708607,174,0.1040587023989242,12,0.5264288852452086,21,0.8640570830560274,1586,0.0260466974546605,126,0.1753632452685916,1,1.820157102638967,34,0.1806895978449662,25,0.0959965252241751,211,0.2440307211423991,Not Found
430 Lenox Ave Unit 2F,"New York, NY 10037","430 Lenox Ave Unit 2F New York, NY 10037 ",40.8117512,-73.9422538,31,0.1916785153160147,0,inf,73,0.1785422281651065,4,0.8760334755201139,917,0.0932044215310726,218,0.1883186318207453,4,0.4963516968178827,1,0.5939626356468556,1148,0.0273223693174172,76,0.1785422281651065,0,inf,19,0.1317990969078839,9,0.9982558855424593,117,0.0480889463930391,Not Found
127 W 111th St,"New York, NY 10026","127 W 111th St New York, NY 10026 ",40.7996794,-73.9533721,26,0.754471112788067,1,2.654228249600383,78,0.0931339436623755,7,0.5398294361810707,1331,0.0717543880741482,218,0.1798152647698386,7,0.8033655562961196,4,1.251319229752106,1211,0.0794090704278777,81,0.0931339436623755,0,inf,21,0.3128435139512911,22,0.7511916685433769,140,0.0783105689376833,Not Found
97-40 62nd Dr Unit 1F,"Rego Park, NY 11374","97-40 62nd Dr Unit 1F Rego Park, NY 11374 ",40.7327399,-73.86077,14,1.6209615736336145,2,2.168319593088768,35,0.1917210178172256,8,1.7826000676580158,819,0.1102849311371249,45,0.7784412749329485,1,1.981025322008793,0,inf,1389,0.0596438795773403,40,0.1917210178172256,0,inf,1,2.3165537057857013,4,1.735961131075091,127,0.1009719529303532,Not Found
72-03 160th St,"Fresh Meadows, NY 11365","72-03 160th St Fresh Meadows, NY 11365 ",40.7278564,-73.8086746,18,0.7004618298035895,2,2.3004565364612577,20,1.417583467952116,6,1.7714138692410486,535,0.1396240759913053,37,0.3768954780791131,1,1.486819011289994,0,inf,1486,0.1615038550178642,31,1.417583467952116,0,inf,1,0.7291482733305874,3,0.3261274648718299,107,0.21499703396135,Not Found
,,  ,,,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,Not Found
92-07 69th Ave,"Forest Hills, NY 11375","92-07 69th Ave Forest Hills, NY 11375 ",40.7145771,-73.8539377,15,1.3123888859147086,1,2.981566965933165,46,0.6966914057175378,10,0.5740946358307027,733,0.184810156011494,64,0.414865155891128,1,1.1910758210073071,0,inf,1503,0.0172808735303147,51,0.5892619016830428,0,inf,1,2.45838720652059,3,1.4153116958023595,121,0.2723005637216311,Not Found
16 Maple St,"New York, NY 12839","16 Maple St New York, NY 12839 ",40.6600293,-73.9599578,25,0.5472762790410389,0,inf,91,0.1625184786377106,8,1.2931939839900557,805,0.0249141269580609,181,0.1308427670182926,3,1.5799366954381242,0,inf,1752,0.0303461145497116,93,0.1625184786377106,0,inf,7,0.4605981709616959,5,1.5368350416880112,131,0.1101666513487302,Not Found
320 E 42nd St Apt 1503,"New York, NY 10017","320 E 42nd St Apt 1503 New York, NY 10017 ",40.7494678,-73.9717468,19,0.8978244613264746,3,0.7581689948031218,131,0.2655078777692604,40,0.92242169135359,3469,0.0835478062973558,189,0.0842740980693625,13,0.4406415983609679,21,0.5578206133486202,1596,0.0103852924493772,138,0.2655078777692604,1,0.9895856555064994,43,0.3159032953163946,23,0.3097015124962822,222,0.0833061309069294,Not Found
203 W 81st St Apt 4E,"New York, NY 10024","203 W 81st St Apt 4E New York, NY 10024 ",40.7849407,-73.9778666,12,0.5490799139992238,2,1.1704971578284291,79,0.1340405189802432,11,1.1547888612845183,1910,0.0327222480812448,178,0.1498004901509898,10,1.0675607087837755,10,0.8137588377531731,1335,0.0455572699594474,86,0.1340405189802432,0,inf,22,0.2870674061335824,23,0.7644908413028745,151,0.2082107991091785,Not Found
34 W 12th St,"New York, NY 10011","34 W 12th St New York, NY 10011 ",40.7350844,-73.9959964,21,0.301036654466734,3,0.6703348083186523,135,0.1467211796031829,39,0.3031283382041652,3175,0.0730178163004498,181,0.18876287746821,15,0.1838889744170305,23,0.0790956459159775,1533,0.074125227583898,151,0.1467211796031829,1,1.2122544139219262,45,0.2297421664638016,28,0.3995582889316151,199,0.1104408265654046,Not Found
201 W 70th St Apt 5D,"New York, NY 10023","201 W 70th St Apt 5D New York, NY 10023 ",40.777187,-73.9826725,15,0.0812991759898295,3,0.6062057271033315,97,0.1332937753783862,17,0.5948406424946883,2206,0.0282106391405479,176,0.1453661947818526,11,0.4836214928464113,14,0.2320954105911799,1411,0.0209206338051586,106,0.1332937753783862,1,2.945407400983512,29,0.2573994300573148,23,0.2256307618417091,175,0.0805229721697082,Not Found
333 W 56th St Apt 2M,"New York, NY 10019","333 W 56th St Apt 2M New York, NY 10019 ",40.767173,-73.9850762,16,0.3211988201430791,3,0.1452246791709577,106,0.1855724272169684,27,0.169047315912197,2731,0.0606541561263395,164,0.1706555026404338,12,0.1997211072633752,21,0.2236624618122984,1498,0.0388377574791496,115,0.1855724272169684,1,2.299963394420848,34,0.4560661560110521,25,0.2198004809843158,188,0.0673410385400105,Not Found
195-21 Station Rd,"Flushing, NY 11358","195-21 Station Rd Flushing, NY 11358 ",40.7614962,-73.7864907,15,1.4727002485166811,2,2.268423290082388,1,2.2829318884498253,1,2.3539565571927605,282,0.3009721905385131,23,1.0981422271787564,0,inf,0,inf,859,0.0699435513861529,9,0.1696648455857156,0,inf,2,2.3559610016150807,5,0.6899129700269114,48,1.0860741525416886,Not Found
64-18 84 Pl,"Middle Village, NY 11379","64-18 84 Pl Middle Village, NY 11379 ",40.721395,-73.868864,11,2.076198791877652,1,3.049549838495538,48,0.7067985652194899,14,1.4867590496309333,862,0.085475270061116,68,0.1820721062608803,1,2.025490964032928,0,inf,1421,0.0587093418147503,52,0.7067985652194899,0,inf,2,2.7814344861258595,2,0.8673107273788024,127,0.0892897719738807,Not Found
6448 Booth St Apt 4D,"Rego Park, NY 11374","6448 Booth St Apt 4D Rego Park, NY 11374 ",40.7274972,-73.8607302,12,1.5928106549307317,2,2.460883342788604,36,0.1821602028898012,9,1.4780156411982608,819,0.1250512039397414,54,0.5239298074704992,1,1.776499177275389,0,inf,1455,0.1551321098617963,41,0.1821602028898012,0,inf,1,2.381081631356978,3,1.4669090886550746,127,0.1499217458207541,Not Found
144-55 Melbourne Ave Unit 3A,"Flushing, NY 11367","144-55 Melbourne Ave Unit 3A Flushing, NY 11367 ",40.7340599,-73.82532,15,0.3165602229662393,2,1.6140741236615934,26,1.2550033890058736,5,1.97193178221812,611,0.025992999249924,38,0.5798872742260252,1,1.361594269881251,0,inf,1470,0.0135479913309792,35,1.2550033890058736,0,inf,1,0.4701802803092983,3,0.8140243362353659,117,0.0869018228374806,Not Found
173-175 Riverside Dr # 13N,"New York, NY 10024","173-175 Riverside Dr # 13N New York, NY 10024 ",40.7918251,-73.9778209,13,0.48918793015377,1,1.6374375795477618,73,0.2502637657504136,7,1.6228676306133454,1655,0.1690598038052007,174,0.0494911137693664,6,1.494733954412408,9,1.2716069460966624,1256,0.0657988460341814,79,0.2502637657504136,0,inf,17,0.726369119143875,22,0.6067584150351634,130,0.1760995781213954,Not Found
403 W 148th St,"New York, NY 10031","403 W 148th St New York, NY 10031 ",40.8263203,-73.9437414,36,0.0663751789095884,0,inf,72,0.1528623562224539,5,1.6231321277638515,571,0.0171811232321969,220,0.1264892840586644,4,0.4996076156131377,1,0.6927644251812547,1040,0.0418821179084574,78,0.1528623562224539,0,inf,14,0.3154759097789772,9,0.4125992533664459,99,0.2575484861406536,Not Found
161 W 86th St Apt 5A,"New York, NY 10024","161 W 86th St Apt 5A New York, NY 10024 ",40.787351,-73.9738346,13,0.306073830116433,2,1.39002471289301,81,0.1557571220412428,10,1.372195149792114,1845,0.0567239209091241,181,0.1169040140392057,9,1.322966486586567,9,1.051447663043183,1330,0.0484216750867622,87,0.1557571220412428,0,inf,20,0.3950402535284286,22,0.6755634821739598,148,0.0842840421850191,Not Found
110 Central Park S Apt 11B,"New York, NY 10019","110 Central Park S Apt 11B New York, NY 10019 ",40.765738,-73.9770652,15,0.7382657543284054,3,0.3539239226482066,111,0.1235200591567938,33,0.3424870149799632,2851,0.02818147249619,171,0.2066672855342122,12,0.3634324422640754,21,0.4385127857568165,1561,0.0260204914334875,118,0.1235200591567938,1,2.1217047013781984,34,0.3966458014241069,25,0.3381101011417889,195,0.1156839980673675,Not Found
52-35 240th St,"Little Neck, NY 11362","52-35 240th St Little Neck, NY 11362 ",40.7579907,-73.7417857,12,0.6670075470556527,0,inf,0,inf,1,2.218045916162196,199,0.5352623652694588,13,1.4053616134792055,0,inf,0,inf,630,0.189942528493924,9,0.8154945754698222,0,inf,0,inf,3,2.076789983933948,30,0.2530005732695,Not Found
360 E 72nd St Apt A307,"New York, NY 10021","360 E 72nd St Apt A307 New York, NY 10021 ",40.7680319,-73.9569977,14,0.8977346186670173,3,1.355431710185797,110,0.0916514184801265,30,0.8318118788541495,2586,0.0728250047771684,182,0.2121736727838071,11,0.3767260337343996,14,0.2513657492202287,1586,0.0324114926596884,116,0.0916514184801265,1,2.417319176385798,28,0.5250138238307197,22,0.372394314355399,205,0.0520305885698395,Not Found
77-20 Austin St Unit 5F,"Forest Hills, NY 11375","77-20 Austin St Unit 5F Forest Hills, NY 11375 ",40.7146499,-73.8355099,19,0.8785202479671683,2,2.9469118967725487,37,0.2368072230591166,5,0.6087151119801149,573,0.1249286915434384,47,0.23496778750322,1,0.2238237926876139,0,inf,1496,0.128171984924776,43,0.2368072230591166,0,inf,1,1.7894430564582833,3,1.82053356907367,114,0.360279384964931,Not Found
46 W 126th St # Th,"New York, NY 10027","46 W 126th St # Th New York, NY 10027 ",40.8076792,-73.9436268,31,0.1619016463774228,0,inf,71,0.1005232495746262,3,0.5945265432706213,972,0.0804899340596902,223,0.0434039986730518,5,0.6485941212822456,2,0.7776837556900807,1191,0.0690683301077285,74,0.1005232495746262,0,inf,20,0.1591945794250958,12,1.121602935880902,123,0.119633440427446,Not Found
100 W 57th St Apt 8P,"New York, NY 10019","100 W 57th St Apt 8P New York, NY 10019 ",40.7614835,-73.97081,15,0.8827451368863277,3,0.7909523460353433,119,0.1753632452685916,40,0.0965148108238981,3103,0.0577470333708607,174,0.1040587023989242,12,0.5264288852452086,21,0.8640570830560274,1586,0.0260466974546605,126,0.1753632452685916,1,1.820157102638967,34,0.1806895978449662,25,0.0959965252241751,211,0.2440307211423991,Not Found
144-55 Melbourne Ave Unit 4A,"Flushing, NY 11367","144-55 Melbourne Ave Unit 4A Flushing, NY 11367 ",40.7340599,-73.82532,15,0.3165602229662393,2,1.6140741236615934,26,1.2550033890058736,5,1.97193178221812,611,0.025992999249924,38,0.5798872742260252,1,1.361594269881251,0,inf,1470,0.0135479913309792,35,1.2550033890058736,0,inf,1,0.4701802803092983,3,0.8140243362353659,117,0.0869018228374806,Not Found
8829 155th Ave Apt 5A,"Howard Beach, NY 11414","8829 155th Ave Apt 5A Howard Beach, NY 11414 ",40.6656299,-73.84713,16,0.8851851940048894,1,0.6395528248863391,37,0.7097308940629455,6,1.941863735376508,165,0.2520205783957588,30,0.7493191878488166,0,inf,0,inf,918,0.1914193512758877,42,0.7097308940629455,0,inf,0,inf,4,2.036889201222788,29,0.2184846245320994,Not Found
148 E 84th St Apt 3C,"New York, NY 10028","148 E 84th St Apt 3C New York, NY 10028 ",40.7780033,-73.9564912,18,0.9581486371971176,2,1.5322719032040886,99,0.1145600490859662,20,1.3037054008079885,2226,0.0125089872474427,189,0.0721426723124306,10,0.8485767013522987,10,0.9181029774097615,1498,0.0639770694144966,105,0.1145600490859662,1,3.0795784893433207,22,0.2128764845550716,21,0.7836947331983075,185,0.1095601471433028,Not Found
205 W 95th St Apt 5E,"New York, NY 10025","205 W 95th St Apt 5E New York, NY 10025 ",40.7935703,-73.9709329,18,0.2854111778409373,1,1.8453533797279296,76,0.0790284855650914,8,1.5076945160481072,1599,0.0101280213996725,191,0.0751671241624935,7,1.2798719847378202,5,1.5036752430286398,1253,0.047436078255553,81,0.0790284855650914,0,inf,18,0.8308107390953576,24,0.2388363125260201,130,0.0305487031100924,Not Found
